STATE,COUNTY,STNAME,CTYNAME,AGEGRP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,H_MALE,H_FEMALE
42,61,Pennsylvania,Huntingdon County,70-74,1224,1191,15,13,2,2,9,4,0,0,3,0
42,61,Pennsylvania,Huntingdon County,75-79,785,926,9,8,0,1,0,4,0,0,2,6
42,61,Pennsylvania,Huntingdon County,80-84,509,628,1,5,0,1,2,2,0,0,1,7
42,61,Pennsylvania,Huntingdon County,85,414,726,1,3,0,1,3,2,0,0,1,6
42,63,Pennsylvania,Indiana County,0-4,1992,1809,33,49,5,3,24,15,2,0,49,34
42,63,Pennsylvania,Indiana County,5-9,2013,1857,49,41,6,7,13,13,0,0,50,41
42,63,Pennsylvania,Indiana County,10-14,2124,2024,40,35,4,5,10,27,2,0,31,42
42,63,Pennsylvania,Indiana County,15-19,2859,3208,356,144,7,8,47,52,0,0,80,95
42,63,Pennsylvania,Indiana County,20-24,4065,4182,430,188,7,0,210,157,0,1,93,79
42,63,Pennsylvania,Indiana County,25-29,2461,1993,213,44,5,4,26,25,0,0,93,22
42,63,Pennsylvania,Indiana County,30-34,2062,1927,109,48,3,1,18,30,1,0,50,35
42,63,Pennsylvania,Indiana County,35-39,2140,1996,77,19,5,7,16,50,1,1,34,32
42,63,Pennsylvania,Indiana County,40-44,1940,1910,52,19,5,5,17,15,0,0,36,22
42,63,Pennsylvania,Indiana County,45-49,2289,2237,51,23,5,3,18,26,0,0,28,21
42,63,Pennsylvania,Indiana County,50-54,2547,2541,41,16,5,3,12,23,0,1,19,14
42,63,Pennsylvania,Indiana County,55-59,2853,2924,39,11,7,8,12,23,0,0,18,17
42,63,Pennsylvania,Indiana County,60-64,2993,2956,34,25,7,2,8,23,0,0,14,10
42,63,Pennsylvania,Indiana County,65-69,2578,2606,17,17,7,1,16,11,0,1,12,6
42,63,Pennsylvania,Indiana County,70-74,1874,2000,20,15,1,6,10,11,1,0,6,12
42,63,Pennsylvania,Indiana County,75-79,1356,1620,17,10,6,1,4,8,0,0,6,4
42,63,Pennsylvania,Indiana County,80-84,903,1137,4,6,0,1,8,6,0,0,2,5
42,63,Pennsylvania,Indiana County,85,652,1466,2,4,1,1,4,8,0,0,7,7
42,65,Pennsylvania,Jefferson County,0-4,1199,1109,11,6,3,1,3,2,0,0,23,29
42,65,Pennsylvania,Jefferson County,5-9,1286,1224,6,6,5,3,6,7,0,0,19,12
42,65,Pennsylvania,Jefferson County,10-14,1264,1236,6,3,1,3,4,2,1,2,23,15
42,65,Pennsylvania,Jefferson County,15-19,1246,1176,26,43,4,5,4,1,1,0,21,18
42,65,Pennsylvania,Jefferson County,20-24,1117,1069,5,7,8,2,7,3,0,2,15,13
42,65,Pennsylvania,Jefferson County,25-29,1310,1228,9,1,2,4,3,9,2,0,14,11
42,65,Pennsylvania,Jefferson County,30-34,1225,1134,7,5,4,2,7,6,0,0,17,9
42,65,Pennsylvania,Jefferson County,35-39,1190,1177,13,5,2,4,4,11,3,0,17,20
42,65,Pennsylvania,Jefferson County,40-44,1157,1120,6,2,4,3,5,4,0,0,17,13
42,65,Pennsylvania,Jefferson County,45-49,1337,1304,4,3,3,5,3,4,0,0,13,15
42,65,Pennsylvania,Jefferson County,50-54,1459,1416,8,3,4,5,0,5,0,0,9,7
42,65,Pennsylvania,Jefferson County,55-59,1660,1622,10,4,2,2,0,4,0,0,5,5
42,65,Pennsylvania,Jefferson County,60-64,1677,1688,4,6,10,5,0,1,0,0,6,10
42,65,Pennsylvania,Jefferson County,65-69,1364,1445,2,3,3,3,2,0,0,0,3,8
42,65,Pennsylvania,Jefferson County,70-74,1069,1079,2,0,2,0,2,5,0,0,2,2
42,65,Pennsylvania,Jefferson County,75-79,756,917,2,1,1,2,2,4,0,0,3,4
42,65,Pennsylvania,Jefferson County,80-84,524,686,3,1,1,0,0,0,0,0,3,3
42,65,Pennsylvania,Jefferson County,85,435,825,0,2,1,1,0,1,0,0,3,3
42,67,Pennsylvania,Juniata County,0-4,674,656,13,10,3,2,7,3,0,0,47,39
42,67,Pennsylvania,Juniata County,5-9,744,693,8,4,1,12,2,4,0,0,65,70
42,67,Pennsylvania,Juniata County,10-14,788,727,9,17,5,4,1,6,0,0,59,69
42,67,Pennsylvania,Juniata County,15-19,769,733,11,7,3,9,3,5,0,0,59,43
42,67,Pennsylvania,Juniata County,20-24,644,618,7,12,2,4,3,4,0,0,50,37
42,67,Pennsylvania,Juniata County,25-29,688,663,9,4,3,4,4,2,0,0,47,35
42,67,Pennsylvania,Juniata County,30-34,665,663,4,1,2,1,1,3,0,0,36,26
42,67,Pennsylvania,Juniata County,35-39,712,652,4,5,1,2,2,42,0,0,31,20
42,67,Pennsylvania,Juniata County,40-44,638,632,8,3,1,0,2,14,1,0,38,16
42,67,Pennsylvania,Juniata County,45-49,784,736,8,12,1,4,3,6,0,0,47,25
42,67,Pennsylvania,Juniata County,50-54,854,818,2,1,5,1,2,3,0,1,26,19
42,67,Pennsylvania,Juniata County,55-59,894,873,13,4,4,5,5,1,1,0,18,13
42,67,Pennsylvania,Juniata County,60-64,862,896,6,0,3,2,1,3,0,1,19,5
42,67,Pennsylvania,Juniata County,65-69,743,708,8,4,0,0,1,2,0,0,10,3
42,67,Pennsylvania,Juniata County,70-74,650,627,5,2,0,0,0,2,0,0,6,2
42,67,Pennsylvania,Juniata County,75-79,403,463,2,1,0,0,2,1,0,0,1,1
42,67,Pennsylvania,Juniata County,80-84,274,377,1,0,0,1,0,0,0,0,2,1
42,67,Pennsylvania,Juniata County,85,236,419,2,0,2,1,1,0,0,0,3,1
42,69,Pennsylvania,Lackawanna County,0-4,4763,4500,433,390,31,34,296,262,3,8,969,955
42,69,Pennsylvania,Lackawanna County,5-9,5096,4754,426,371,33,40,268,281,4,6,1077,858
42,69,Pennsylvania,Lackawanna County,10-14,5695,5118,404,382,33,25,195,190,11,5,1116,921
42,69,Pennsylvania,Lackawanna County,15-19,5703,5821,432,328,28,28,233,194,10,4,903,851
42,69,Pennsylvania,Lackawanna County,20-24,5290,5690,447,315,33,30,176,258,3,3,663,751
42,69,Pennsylvania,Lackawanna County,25-29,6010,5777,419,346,27,30,289,298,2,6,629,646
42,69,Pennsylvania,Lackawanna County,30-34,5715,5680,395,304,25,26,273,283,6,9,602,605
42,69,Pennsylvania,Lackawanna County,35-39,5502,5544,319,265,20,31,223,231,5,4,591,654
42,69,Pennsylvania,Lackawanna County,40-44,5066,5295,263,214,19,24,239,224,2,3,506,554
42,69,Pennsylvania,Lackawanna County,45-49,6010,6119,222,181,22,14,206,246,4,4,489,459
42,69,Pennsylvania,Lackawanna County,50-54,6319,6674,236,190,20,13,202,217,2,5,362,386
42,69,Pennsylvania,Lackawanna County,55-59,6967,7436,198,165,19,14,213,180,1,3,249,263
42,69,Pennsylvania,Lackawanna County,60-64,6633,7240,133,128,16,8,179,185,0,1,136,185
42,69,Pennsylvania,Lackawanna County,65-69,5931,6436,91,62,9,14,170,141,1,1,108,131
42,69,Pennsylvania,Lackawanna County,70-74,4581,5330,57,41,8,2,54,92,0,0,87,87
42,69,Pennsylvania,Lackawanna County,75-79,3186,3996,31,36,3,8,56,53,1,4,58,76
42,69,Pennsylvania,Lackawanna County,80-84,1944,3100,13,19,6,2,18,15,0,0,29,64
42,69,Pennsylvania,Lackawanna County,85,1853,4460,13,17,3,6,14,32,0,1,13,47
42,71,Pennsylvania,Lancaster County,0-4,15305,14399,1393,1250,107,100,492,474,37,26,2903,2766
42,71,Pennsylvania,Lancaster County,5-9,15347,14376,1300,1278,126,94,516,473,42,43,2969,2876
42,71,Pennsylvania,Lancaster County,10-14,15696,15147,1178,1125,90,81,483,479,28,26,2833,2803
42,71,Pennsylvania,Lancaster County,15-19,15756,15306,1142,1190,97,97,511,514,27,24,2655,2645
42,71,Pennsylvania,Lancaster County,20-24,14617,14785,1203,1105,87,77,501,602,7,22,2482,2450
42,71,Pennsylvania,Lancaster County,25-29,16192,16133,1299,1229,80,71,534,600,22,15,2529,2476
42,71,Pennsylvania,Lancaster County,30-34,15282,15267,1097,1078,89,95,504,599,19,13,2246,2231
42,71,Pennsylvania,Lancaster County,35-39,14257,14335,960,934,74,87,495,584,19,29,2090,2072
42,71,Pennsylvania,Lancaster County,40-44,12907,13227,950,852,64,77,459,490,19,22,1932,1870
42,71,Pennsylvania,Lancaster County,45-49,14018,14259,838,769,63,57,374,463,11,15,1603,1639
42,71,Pennsylvania,Lancaster County,50-54,15136,15670,845,712,75,62,351,435,15,17,1381,1495
42,71,Pennsylvania,Lancaster County,55-59,16366,17626,742,680,56,56,302,318,8,14,1102,1309
42,71,Pennsylvania,Lancaster County,60-64,15835,16974,527,492,51,59,276,299,10,6,909,1048
42,71,Pennsylvania,Lancaster County,65-69,13086,14599,411,359,37,38,198,258,6,7,620,642
42,71,Pennsylvania,Lancaster County,70-74,10616,12020,252,261,20,21,156,195,4,6,466,477
42,71,Pennsylvania,Lancaster County,75-79,7437,9095,137,143,13,18,109,118,3,0,257,280
42,71,Pennsylvania,Lancaster County,80-84,5047,6824,81,106,7,5,54,91,1,0,148,163
42,71,Pennsylvania,Lancaster County,85,5432,9517,137,104,7,9,45,81,0,2,224,170
42,73,Pennsylvania,Lawrence County,0-4,1967,1916,160,173,4,5,6,8,0,1,73,55
42,73,Pennsylvania,Lawrence County,5-9,1959,1899,165,169,7,11,9,5,1,2,60,67
42,73,Pennsylvania,Lawrence County,10-14,2158,2181,143,144,3,8,19,11,0,1,64,68
42,73,Pennsylvania,Lawrence County,15-19,2298,2258,166,150,6,3,13,22,0,0,76,50
42,73,Pennsylvania,Lawrence County,20-24,2323,2141,166,141,1,2,10,49,0,0,69,46
42,73,Pennsylvania,Lawrence County,25-29,2305,2132,167,175,4,4,11,21,1,0,65,29
42,73,Pennsylvania,Lawrence County,30-34,2163,2029,125,101,4,3,14,4,1,1,49,45
42,73,Pennsylvania,Lawrence County,35-39,2146,2274,103,97,5,2,6,13,0,2,47,51
42,73,Pennsylvania,Lawrence County,40-44,2112,2130,101,103,5,3,7,22,2,0,49,57
42,73,Pennsylvania,Lawrence County,45-49,2546,2564,94,105,4,4,13,10,0,0,29,36
42,73,Pennsylvania,Lawrence County,50-54,2651,2713,85,84,8,5,15,23,3,2,20,31
42,73,Pennsylvania,Lawrence County,55-59,2961,3278,99,121,1,2,3,8,0,0,21,26
42,73,Pennsylvania,Lawrence County,60-64,3264,3407,91,93,3,8,9,10,0,0,13,19
42,73,Pennsylvania,Lawrence County,65-69,2710,2966,64,72,2,1,4,14,0,0,15,8
42,73,Pennsylvania,Lawrence County,70-74,1899,2334,48,50,3,1,7,15,0,0,11,6
42,73,Pennsylvania,Lawrence County,75-79,1409,1775,38,44,2,2,9,6,0,0,10,10
42,73,Pennsylvania,Lawrence County,80-84,956,1469,15,37,1,0,0,5,0,0,9,7
42,73,Pennsylvania,Lawrence County,85,943,1907,22,23,1,1,2,0,0,0,7,18
42,75,Pennsylvania,Lebanon County,0-4,3745,3596,197,195,28,15,63,75,6,7,933,913
42,75,Pennsylvania,Lebanon County,5-9,4121,3971,215,206,20,19,77,118,4,4,1015,1078
42,75,Pennsylvania,Lebanon County,10-14,4288,3982,267,185,21,14,58,75,1,0,1044,980
42,75,Pennsylvania,Lebanon County,15-19,4125,3888,288,222,25,20,88,99,4,3,1095,938
42,75,Pennsylvania,Lebanon County,20-24,3891,3786,236,223,19,16,84,75,7,9,949,805
42,75,Pennsylvania,Lebanon County,25-29,3792,3768,270,191,11,16,59,87,6,4,778,737
42,75,Pennsylvania,Lebanon County,30-34,3764,3772,213,162,17,14,52,106,2,1,786,644
42,75,Pennsylvania,Lebanon County,35-39,3898,3913,212,191,12,20,59,98,2,2,716,767
42,75,Pennsylvania,Lebanon County,40-44,3711,3712,162,149,12,16,62,93,4,3,648,703
42,75,Pennsylvania,Lebanon County,45-49,3991,4047,186,119,14,12,68,73,1,1,511,485
42,75,Pennsylvania,Lebanon County,50-54,4233,4291,140,137,11,12,47,61,2,4,317,366
42,75,Pennsylvania,Lebanon County,55-59,4533,4696,150,115,17,15,46,63,3,1,348,363
42,75,Pennsylvania,Lebanon County,60-64,4323,4601,122,90,15,14,53,101,1,2,237,292
42,75,Pennsylvania,Lebanon County,65-69,3809,4135,90,51,11,10,43,52,1,3,201,207
42,75,Pennsylvania,Lebanon County,70-74,3065,3419,47,44,9,9,38,29,1,1,113,147
42,75,Pennsylvania,Lebanon County,75-79,2172,2730,13,26,4,9,17,28,1,0,81,108
42,75,Pennsylvania,Lebanon County,80-84,1401,1934,10,12,2,2,11,11,0,0,42,55
42,75,Pennsylvania,Lebanon County,85,1384,2590,10,20,3,2,6,26,0,2,30,44
42,77,Pennsylvania,Lehigh County,0-4,8337,7634,1576,1587,177,176,434,408,68,26,4644,4346
42,77,Pennsylvania,Lehigh County,5-9,8595,7957,1681,1638,149,156,456,490,25,36,4699,4247
42,77,Pennsylvania,Lehigh County,10-14,9600,8687,1588,1608,145,122,560,471,24,16,4803,4188
42,77,Pennsylvania,Lehigh County,15-19,9644,9417,1509,1457,169,110,528,450,19,20,4273,4122
42,77,Pennsylvania,Lehigh County,20-24,9336,9557,1487,1438,177,128,397,451,29,29,3920,3953
42,77,Pennsylvania,Lehigh County,25-29,9734,9345,1691,1740,136,137,529,578,19,21,4117,3993
42,77,Pennsylvania,Lehigh County,30-34,9781,9480,1375,1368,124,174,536,632,26,28,3929,3802
42,77,Pennsylvania,Lehigh County,35-39,9533,9585,1287,1341,111,117,622,610,16,19,3528,3581
42,77,Pennsylvania,Lehigh County,40-44,8825,8900,1266,1132,116,114,561,612,13,21,3085,3087
42,77,Pennsylvania,Lehigh County,45-49,9418,9757,1072,1048,106,88,516,545,16,23,2467,2649
42,77,Pennsylvania,Lehigh County,50-54,10236,10705,963,974,95,82,395,465,14,9,2232,2369
42,77,Pennsylvania,Lehigh County,55-59,10821,11388,832,778,58,105,346,382,12,16,1815,1948
42,77,Pennsylvania,Lehigh County,60-64,9949,11011,553,659,52,71,305,312,12,15,1215,1584
42,77,Pennsylvania,Lehigh County,65-69,8207,9097,380,473,44,52,228,282,7,7,859,1012
42,77,Pennsylvania,Lehigh County,70-74,6507,7601,253,309,38,13,185,198,1,3,574,701
42,77,Pennsylvania,Lehigh County,75-79,4516,5709,136,192,21,13,130,137,1,1,353,452
42,77,Pennsylvania,Lehigh County,80-84,2877,4194,74,118,15,15,49,87,1,0,235,309
42,77,Pennsylvania,Lehigh County,85,2899,5836,42,85,7,7,51,65,0,2,149,281
42,79,Pennsylvania,Luzerne County,0-4,6573,6401,931,926,113,140,149,192,21,10,2253,2334
42,79,Pennsylvania,Luzerne County,5-9,6963,6787,940,865,79,70,148,159,8,13,2054,2014
42,79,Pennsylvania,Luzerne County,10-14,7680,7318,815,707,87,67,128,140,15,7,1984,1887
42,79,Pennsylvania,Luzerne County,15-19,8611,8079,1006,771,80,68,157,164,14,10,2063,1880
42,79,Pennsylvania,Luzerne County,20-24,8384,7967,1237,838,84,69,150,161,11,5,1996,1801
42,79,Pennsylvania,Luzerne County,25-29,9364,8421,1390,891,105,99,170,193,19,15,2125,1702
42,79,Pennsylvania,Luzerne County,30-34,8730,7932,1001,739,68,73,164,199,11,10,1684,1431
42,79,Pennsylvania,Luzerne County,35-39,8294,7912,869,653,70,56,190,192,11,12,1599,1482
42,79,Pennsylvania,Luzerne County,40-44,7902,7938,715,536,81,65,148,148,13,9,1257,1312
42,79,Pennsylvania,Luzerne County,45-49,9562,9498,609,471,72,46,131,194,8,7,987,1144
42,79,Pennsylvania,Luzerne County,50-54,10330,10160,559,362,48,58,131,191,8,5,950,945
42,79,Pennsylvania,Luzerne County,55-59,10676,11012,468,322,37,42,104,119,4,8,680,741
42,79,Pennsylvania,Luzerne County,60-64,10140,10797,309,234,38,27,73,98,6,4,462,541
42,79,Pennsylvania,Luzerne County,65-69,8802,9670,185,156,19,23,53,97,4,5,305,301
42,79,Pennsylvania,Luzerne County,70-74,7117,8051,106,101,20,13,52,73,1,0,240,183
42,79,Pennsylvania,Luzerne County,75-79,4728,6078,70,72,9,10,41,48,0,1,132,110
42,79,Pennsylvania,Luzerne County,80-84,2977,4603,34,45,6,3,22,30,0,0,71,77
42,79,Pennsylvania,Luzerne County,85,2884,6657,21,38,5,5,4,23,1,0,53,102
42,81,Pennsylvania,Lycoming County,0-4,2663,2494,215,219,9,13,28,20,1,0,97,117
42,81,Pennsylvania,Lycoming County,5-9,2783,2721,209,210,7,17,33,25,5,1,103,117
42,81,Pennsylvania,Lycoming County,10-14,2984,2880,201,204,4,13,16,37,3,2,120,124
42,81,Pennsylvania,Lycoming County,15-19,3347,2981,217,217,14,7,34,28,0,3,155,135
42,81,Pennsylvania,Lycoming County,20-24,3127,2928,243,278,10,13,32,23,4,3,109,145
42,81,Pennsylvania,Lycoming County,25-29,3673,3284,248,292,9,4,23,24,2,3,111,105
42,81,Pennsylvania,Lycoming County,30-34,3366,3214,164,243,11,6,31,44,3,2,86,86
42,81,Pennsylvania,Lycoming County,35-39,3043,3095,142,206,14,14,29,33,3,1,107,79
42,81,Pennsylvania,Lycoming County,40-44,2672,2859,113,173,9,5,26,25,2,3,65,61
42,81,Pennsylvania,Lycoming County,45-49,3103,3338,126,169,8,3,16,27,2,0,48,66
42,81,Pennsylvania,Lycoming County,50-54,3459,3506,145,201,10,28,16,16,1,1,41,45
42,81,Pennsylvania,Lycoming County,55-59,3839,4027,176,162,13,12,13,18,1,0,31,33
42,81,Pennsylvania,Lycoming County,60-64,3932,3992,136,134,11,12,14,28,1,2,22,24
42,81,Pennsylvania,Lycoming County,65-69,3255,3414,91,75,6,6,13,13,0,1,23,20
42,81,Pennsylvania,Lycoming County,70-74,2419,2793,43,43,5,5,12,15,0,0,6,15
42,81,Pennsylvania,Lycoming County,75-79,1564,2104,19,35,4,4,2,4,0,0,9,10
42,81,Pennsylvania,Lycoming County,80-84,1152,1560,6,24,0,0,1,3,0,0,4,6
42,81,Pennsylvania,Lycoming County,85,1058,2060,12,18,3,4,1,9,0,0,8,16
42,83,Pennsylvania,McKean County,0-4,972,866,12,10,4,4,3,6,0,0,23,17
42,83,Pennsylvania,McKean County,5-9,1128,978,10,14,6,3,6,1,0,0,38,26
42,83,Pennsylvania,McKean County,10-14,1184,1129,16,13,6,3,4,9,0,0,30,29
42,83,Pennsylvania,McKean County,15-19,1326,1186,25,27,3,1,24,11,0,0,25,24
42,83,Pennsylvania,McKean County,20-24,1217,1113,80,36,3,2,33,17,1,0,58,22
42,83,Pennsylvania,McKean County,25-29,1178,1040,149,11,5,4,18,5,0,0,94,23
42,83,Pennsylvania,McKean County,30-34,1180,995,208,8,4,5,7,9,0,0,111,16
42,83,Pennsylvania,McKean County,35-39,1118,980,158,6,4,8,5,11,0,0,89,13
42,83,Pennsylvania,McKean County,40-44,1118,1092,94,2,4,4,5,8,0,0,71,12
42,83,Pennsylvania,McKean County,45-49,1345,1259,67,2,10,2,6,5,0,0,47,22
42,83,Pennsylvania,McKean County,50-54,1351,1309,39,6,9,1,5,5,0,0,18,12
42,83,Pennsylvania,McKean County,55-59,1486,1516,13,3,4,5,3,9,0,0,14,13
42,83,Pennsylvania,McKean County,60-64,1545,1574,14,2,7,3,5,6,0,1,6,14
42,83,Pennsylvania,McKean County,65-69,1213,1209,5,3,5,2,4,8,0,0,4,2
42,83,Pennsylvania,McKean County,70-74,894,1011,2,0,2,1,3,6,0,0,2,5
42,83,Pennsylvania,McKean County,75-79,642,761,1,0,3,1,3,1,0,0,3,0
42,83,Pennsylvania,McKean County,80-84,403,602,0,0,2,1,3,1,0,0,1,3
42,83,Pennsylvania,McKean County,85,393,714,2,4,2,2,1,4,0,0,4,2
42,85,Pennsylvania,Mercer County,0-4,2468,2235,224,201,7,15,27,18,0,0,77,79
42,85,Pennsylvania,Mercer County,5-9,2453,2245,203,227,4,3,11,20,2,1,93,95
42,85,Pennsylvania,Mercer County,10-14,2672,2657,270,218,10,14,25,31,0,3,81,69
42,85,Pennsylvania,Mercer County,15-19,3362,3062,494,210,3,4,38,44,2,0,136,61
42,85,Pennsylvania,Mercer County,20-24,3442,3195,279,222,9,10,40,103,0,0,87,76
42,85,Pennsylvania,Mercer County,25-29,2714,2503,307,185,12,6,32,22,1,0,84,60
42,85,Pennsylvania,Mercer County,30-34,2604,2541,253,170,8,8,20,30,2,2,89,39
42,85,Pennsylvania,Mercer County,35-39,2650,2595,234,195,10,8,35,28,0,1,75,52
42,85,Pennsylvania,Mercer County,40-44,2668,2656,232,162,6,7,25,19,2,3,69,21
42,85,Pennsylvania,Mercer County,45-49,3187,3143,198,181,8,9,33,30,0,0,38,36
42,85,Pennsylvania,Mercer County,50-54,3569,3563,193,145,8,4,25,37,1,0,43,33
42,85,Pennsylvania,Mercer County,55-59,3871,3954,182,187,9,7,11,34,0,2,27,25
42,85,Pennsylvania,Mercer County,60-64,3923,4097,159,174,10,12,17,22,0,2,24,26
42,85,Pennsylvania,Mercer County,65-69,3397,3526,148,140,7,8,12,24,1,2,15,20
42,85,Pennsylvania,Mercer County,70-74,2483,2927,74,110,8,2,10,13,0,0,12,21
42,85,Pennsylvania,Mercer County,75-79,1805,2318,42,62,1,6,2,5,0,0,12,18
42,85,Pennsylvania,Mercer County,80-84,1211,1702,42,71,1,1,4,4,0,0,2,8
42,85,Pennsylvania,Mercer County,85,1196,2421,35,60,0,1,3,3,0,0,6,14
42,87,Pennsylvania,Mifflin County,0-4,1322,1343,24,21,4,3,14,7,0,2,44,61
42,87,Pennsylvania,Mifflin County,5-9,1330,1324,21,21,4,3,22,2,0,0,50,40
42,87,Pennsylvania,Mifflin County,10-14,1398,1325,18,20,1,0,4,6,1,1,57,46
42,87,Pennsylvania,Mifflin County,15-19,1353,1235,14,17,2,4,8,8,1,1,38,34
42,87,Pennsylvania,Mifflin County,20-24,1191,1146,26,13,1,3,6,10,0,0,20,25
42,87,Pennsylvania,Mifflin County,25-29,1351,1279,31,12,1,2,9,8,1,2,35,35
42,87,Pennsylvania,Mifflin County,30-34,1213,1155,18,10,3,3,35,17,0,2,21,28
42,87,Pennsylvania,Mifflin County,35-39,1160,1223,21,14,5,5,10,24,0,0,28,16
42,87,Pennsylvania,Mifflin County,40-44,1133,1146,8,6,5,1,5,14,0,0,29,21
42,87,Pennsylvania,Mifflin County,45-49,1386,1491,15,8,0,2,6,6,0,0,21,15
42,87,Pennsylvania,Mifflin County,50-54,1575,1543,14,7,4,1,4,12,1,2,16,16
42,87,Pennsylvania,Mifflin County,55-59,1601,1630,13,7,4,2,9,5,0,0,6,11
42,87,Pennsylvania,Mifflin County,60-64,1516,1585,17,6,4,3,3,5,1,0,8,4
42,87,Pennsylvania,Mifflin County,65-69,1331,1528,6,2,5,0,2,4,0,0,5,4
42,87,Pennsylvania,Mifflin County,70-74,1098,1315,6,5,0,0,2,5,0,0,4,7
42,87,Pennsylvania,Mifflin County,75-79,930,1023,2,4,0,3,2,5,1,0,8,1
42,87,Pennsylvania,Mifflin County,80-84,593,746,1,1,0,0,0,3,0,0,1,6
42,87,Pennsylvania,Mifflin County,85,442,922,2,2,0,0,2,1,0,0,0,5
42,89,Pennsylvania,Monroe County,0-4,2701,2590,783,720,35,52,91,97,14,8,1037,964
42,89,Pennsylvania,Monroe County,5-9,3083,2821,873,876,32,40,99,139,11,9,1191,1025
42,89,Pennsylvania,Monroe County,10-14,3625,3420,1114,1068,33,27,143,128,9,6,1286,1214
42,89,Pennsylvania,Monroe County,15-19,4548,4566,1293,1243,30,29,181,148,5,7,1399,1311
42,89,Pennsylvania,Monroe County,20-24,4587,4549,1256,1109,51,37,146,150,13,6,1249,1154
42,89,Pennsylvania,Monroe County,25-29,3944,3614,1057,811,37,38,169,155,9,8,1043,923
42,89,Pennsylvania,Monroe County,30-34,3694,3393,719,709,33,42,143,127,6,5,877,839
42,89,Pennsylvania,Monroe County,35-39,3413,3439,629,782,34,29,112,128,8,7,917,930
42,89,Pennsylvania,Monroe County,40-44,3364,3730,752,917,24,30,160,218,9,13,796,977
42,89,Pennsylvania,Monroe County,45-49,4137,4375,834,1061,32,33,138,250,8,13,878,1075
42,89,Pennsylvania,Monroe County,50-54,5185,5202,1124,1223,37,41,167,194,6,9,982,1017
42,89,Pennsylvania,Monroe County,55-59,5724,5680,1136,1077,35,51,158,196,2,10,854,895
42,89,Pennsylvania,Monroe County,60-64,5277,5380,811,798,27,29,132,168,6,1,623,583
42,89,Pennsylvania,Monroe County,65-69,4268,4317,511,553,18,26,136,102,4,4,379,391
42,89,Pennsylvania,Monroe County,70-74,3318,3498,365,359,12,15,66,77,5,2,250,308
42,89,Pennsylvania,Monroe County,75-79,2099,2424,200,209,8,10,49,45,2,3,162,185
42,89,Pennsylvania,Monroe County,80-84,1272,1644,107,158,9,4,30,37,0,1,77,128
42,89,Pennsylvania,Monroe County,85,995,1655,61,150,2,5,16,28,0,1,52,147
42,91,Pennsylvania,Montgomery County,0-4,17085,16398,2523,2449,115,102,2185,2000,23,35,2280,2153
42,91,Pennsylvania,Montgomery County,5-9,18473,17515,2749,2649,71,83,2377,2184,25,20,2306,2211
42,91,Pennsylvania,Montgomery County,10-14,19910,18964,2736,2944,64,88,2318,2147,12,23,2213,2173
42,91,Pennsylvania,Montgomery County,15-19,19401,18900,3091,3065,78,77,2034,2174,8,17,1883,1763
42,91,Pennsylvania,Montgomery County,20-24,17802,18109,3113,2686,56,67,1683,1978,10,20,1595,1472
42,91,Pennsylvania,Montgomery County,25-29,19162,18092,3406,2743,95,107,2336,2674,21,20,1796,1513
42,91,Pennsylvania,Montgomery County,30-34,20789,20391,2945,2799,104,68,2900,3079,27,22,2035,1841
42,91,Pennsylvania,Montgomery County,35-39,20830,20467,2884,2866,96,52,2970,2933,36,23,2095,1648
42,91,Pennsylvania,Montgomery County,40-44,19025,19109,2659,2658,68,61,2469,2917,23,16,1697,1533
42,91,Pennsylvania,Montgomery County,45-49,21319,21618,2779,2790,54,41,2467,2635,17,15,1399,1273
42,91,Pennsylvania,Montgomery County,50-54,23273,24121,2699,2942,47,43,1968,2320,28,14,1067,1119
42,91,Pennsylvania,Montgomery County,55-59,24847,26495,2368,2700,40,38,1731,1926,15,10,850,867
42,91,Pennsylvania,Montgomery County,60-64,23370,25045,1951,2374,32,37,1442,1645,14,8,604,602
42,91,Pennsylvania,Montgomery County,65-69,18564,20527,1518,1917,26,25,1097,1318,3,8,364,400
42,91,Pennsylvania,Montgomery County,70-74,14058,16884,1093,1494,14,16,841,951,0,4,243,280
42,91,Pennsylvania,Montgomery County,75-79,9555,12286,746,1091,18,21,650,710,6,1,147,199
42,91,Pennsylvania,Montgomery County,80-84,6290,9474,451,765,5,13,390,438,1,1,80,151
42,91,Pennsylvania,Montgomery County,85,7269,14020,367,994,6,13,236,369,1,1,108,144
42,93,Pennsylvania,Montour County,0-4,484,451,13,7,0,2,34,21,0,2,19,19
42,93,Pennsylvania,Montour County,5-9,464,464,10,8,2,1,19,17,0,0,20,28
42,93,Pennsylvania,Montour County,10-14,512,428,12,8,1,0,16,11,1,1,20,14
42,93,Pennsylvania,Montour County,15-19,454,388,60,26,1,0,12,11,0,0,31,22
42,93,Pennsylvania,Montour County,20-24,374,399,7,10,0,1,12,15,0,0,9,16
42,93,Pennsylvania,Montour County,25-29,543,533,20,10,0,0,19,46,1,0,16,8
42,93,Pennsylvania,Montour County,30-34,615,523,12,8,4,1,66,52,1,0,40,17
42,93,Pennsylvania,Montour County,35-39,499,480,15,12,4,1,36,36,0,0,47,21
42,93,Pennsylvania,Montour County,40-44,404,500,10,9,1,1,20,22,0,0,17,55
